,size,instance,depth,edge_prob,diag_time,sim_time
433,10,1,8,0.6,0.0004146670034970157,0.0022520839993376285
434,10,1,16,0.6,0.0004146670034970157,0.004819417001272086
435,10,1,1,0.8,0.0005769589988631196,0.00037254100243444555
436,10,1,2,0.8,0.0005769589988631196,0.0005917920025240164
437,10,1,4,0.8,0.0005769589988631196,0.0011240830026508775
438,10,1,8,0.8,0.0005769589988631196,0.0022714169972459786
439,10,1,16,0.8,0.0005769589988631196,0.004423041998961708
440,10,2,1,0.2,0.00019162499665981159,0.0003052499996556435
441,10,2,2,0.2,0.00019162499665981159,0.0005784579989267513
442,10,2,4,0.2,0.00019162499665981159,0.0011000000013154931
443,10,2,8,0.2,0.00019162499665981159,0.002334500000870321
444,10,2,16,0.2,0.00019162499665981159,0.004591375000018161
445,10,2,1,0.4,0.0002599580002424773,0.0003056249988730997
446,10,2,2,0.4,0.0002599580002424773,0.0005555420029850211
447,10,2,4,0.4,0.0002599580002424773,0.0011387089980416931
448,10,2,8,0.4,0.0002599580002424773,0.0022574159993382636
449,10,2,16,0.4,0.0002599580002424773,0.004496416997426422
450,10,2,1,0.6,0.0003974999999627471,0.0003043329998035915
451,10,2,2,0.6,0.0003974999999627471,0.0005852089998370502
452,10,2,4,0.6,0.0003974999999627471,0.0012445409993233625
453,10,2,8,0.6,0.0003974999999627471,0.0025085000015678816
454,10,2,16,0.6,0.0003974999999627471,0.004438416999619221
455,10,2,1,0.8,0.000586207999731414,0.00032666599872754887
456,10,2,2,0.8,0.000586207999731414,0.0005599590003839694
457,10,2,4,0.8,0.000586207999731414,0.0011087499988207128
458,10,2,8,0.8,0.000586207999731414,0.002211958999396302
459,10,2,16,0.8,0.000586207999731414,0.004538417000730988
460,10,3,1,0.2,0.00011091600026702508,0.0003216660006728489
461,10,3,2,0.2,0.00011091600026702508,0.0006568749995494727
462,10,3,4,0.2,0.00011091600026702508,0.0011848329995700624
463,10,3,8,0.2,0.00011091600026702508,0.0023517500012530945
464,10,3,16,0.2,0.00011091600026702508,0.00435483299952466
465,10,3,1,0.4,0.0003176669997628778,0.00032625000312691554
466,10,3,2,0.4,0.0003176669997628778,0.0005855839990545064
467,10,3,4,0.4,0.0003176669997628778,0.0011453749975771643
468,10,3,8,0.4,0.0003176669997628778,0.0023006249975878745
469,10,3,16,0.4,0.0003176669997628778,0.004754916000820231
470,10,3,1,0.6,0.00046691600073245354,0.0006008750024193432
471,10,3,2,0.6,0.00046691600073245354,0.0011330410015943926
472,10,3,4,0.6,0.00046691600073245354,0.001176417001261143
473,10,3,8,0.6,0.00046691600073245354,0.002275625000038417
474,10,3,16,0.6,0.00046691600073245354,0.0044047079973097425
475,10,3,1,0.8,0.0005922499985899776,0.0003765840010601096
476,10,3,2,0.8,0.0005922499985899776,0.0005725410010199994
477,10,3,4,0.8,0.0005922499985899776,0.0011397919988667127
478,10,3,8,0.8,0.0005922499985899776,0.002431875000183936
479,10,3,16,0.8,0.0005922499985899776,0.004684999999881256
480,10,4,1,0.2,0.00013116699847159907,0.0003555000002961606
481,10,4,2,0.2,0.00013116699847159907,0.0005571250003413297
482,10,4,4,0.2,0.00013116699847159907,0.0010939579988189507
483,10,4,8,0.2,0.00013116699847159907,0.0022205829991435166
484,10,4,16,0.2,0.00013116699847159907,0.004388125002151355
485,10,4,1,0.4,0.00029999999969732016,0.00030487500043818727
486,10,4,2,0.4,0.00029999999969732016,0.0005644590019073803
487,10,4,4,0.4,0.00029999999969732016,0.0011425829979998525
488,10,4,8,0.4,0.00029999999969732016,0.002508333996956935
489,10,4,16,0.4,0.00029999999969732016,0.0046022919996175915
490,10,4,1,0.6,0.00048429199887323193,0.0003468750001047738
491,10,4,2,0.6,0.00048429199887323193,0.0005596669980150182
492,10,4,4,0.6,0.00048429199887323193,0.0011006669992639218
493,10,4,8,0.6,0.00048429199887323193,0.002203209001891082
494,10,4,16,0.6,0.00048429199887323193,0.004475916997762397
495,10,4,1,0.8,0.0005346670004655607,0.0003154160003759898
496,10,4,2,0.8,0.0005346670004655607,0.0006130840010882821
497,10,4,4,0.8,0.0005346670004655607,0.001347125002212124
498,10,4,8,0.8,0.0005346670004655607,0.0022669159989163745
499,10,4,16,0.8,0.0005346670004655607,0.004371875002107117
500,10,5,1,0.2,0.0001944169998751022,0.00031733300056657754
501,10,5,2,0.2,0.0001944169998751022,0.0005699160028598271
502,10,5,4,0.2,0.0001944169998751022,0.0011300420010229573
503,10,5,8,0.2,0.0001944169998751022,0.0022216249999473803
504,10,5,16,0.2,0.0001944169998751022,0.004605166999681387
505,10,5,1,0.4,0.0003164160007145256,0.00045987500197952613
506,10,5,2,0.4,0.0003164160007145256,0.0005956249988230411
507,10,5,4,0.4,0.0003164160007145256,0.0011374590030754916
508,10,5,8,0.4,0.0003164160007145256,0.0021958750003250316
509,10,5,16,0.4,0.0003164160007145256,0.004389417001220863
510,10,5,1,0.6,0.00044795799840358086,0.0002954160008812323
511,10,5,2,0.6,0.00044795799840358086,0.0005730420016334392
512,10,5,4,0.6,0.00044795799840358086,0.0011553329968592152
513,10,5,8,0.6,0.00044795799840358086,0.0021900000028836075
514,10,5,16,0.6,0.00044795799840358086,0.0047222089997376315
515,10,5,1,0.8,0.0006446250008593779,0.00029741600155830383
516,10,5,2,0.8,0.0006446250008593779,0.0005604169964499306
517,10,5,4,0.8,0.0006446250008593779,0.001118042000598507
518,10,5,8,0.8,0.0006446250008593779,0.002245583000330953
519,10,5,16,0.8,0.0006446250008593779,0.004402291000587866
520,10,6,1,0.2,0.00011045799692510627,0.000311250001686858
521,10,6,2,0.2,0.00011045799692510627,0.0005891660002816934
522,10,6,4,0.2,0.00011045799692510627,0.0011118750007881317
523,10,6,8,0.2,0.00011045799692510627,0.0022813750001660082
524,10,6,16,0.2,0.00011045799692510627,0.004579582997394027
525,10,6,1,0.4,0.00039720900167594664,0.0003492499999993015
526,10,6,2,0.4,0.00039720900167594664,0.000578125000174623
527,10,6,4,0.4,0.00039720900167594664,0.0011079579999204725
528,10,6,8,0.4,0.00039720900167594664,0.0021950000009383075
529,10,6,16,0.4,0.00039720900167594664,0.004404499999509426
530,10,6,1,0.6,0.0004322080021665897,0.0003001669974764809
531,10,6,2,0.6,0.0004322080021665897,0.0005537079996429384
532,10,6,4,0.6,0.0004322080021665897,0.0011620829973253421
533,10,6,8,0.6,0.0004322080021665897,0.002498375000868691
534,10,6,16,0.6,0.0004322080021665897,0.004481875002966262
535,10,6,1,0.8,0.0006207919977896381,0.00040104100116877817
536,10,6,2,0.8,0.0006207919977896381,0.0005872500005352776
537,10,6,4,0.8,0.0006207919977896381,0.0011697500012814999
538,10,6,8,0.8,0.0006207919977896381,0.0022205829991435166
539,10,6,16,0.8,0.0006207919977896381,0.004383499999676133
540,10,7,1,0.2,0.00011233400073251687,0.0003317910013720393
541,10,7,2,0.2,0.00011233400073251687,0.0006169999978737906
542,10,7,4,0.2,0.00011233400073251687,0.0011611249974521343
543,10,7,8,0.2,0.00011233400073251687,0.0024165840004570782
544,10,7,16,0.2,0.00011233400073251687,0.004362458999821683
545,10,7,1,0.4,0.0003019169998879079,0.00034824999966076575
546,10,7,2,0.4,0.0003019169998879079,0.0006065000015951227
547,10,7,4,0.4,0.0003019169998879079,0.0011358329975337256
548,10,7,8,0.4,0.0003019169998879079,0.0021927499983576126
549,10,7,16,0.4,0.0003019169998879079,0.004534499999863328
550,10,7,1,0.6,0.00046770799963269383,0.00031837499773246236
551,10,7,2,0.6,0.00046770799963269383,0.0006644580025749747
552,10,7,4,0.6,0.00046770799963269383,0.0011825410001620185
553,10,7,8,0.6,0.00046770799963269383,0.0023060829989844933
554,10,7,16,0.6,0.00046770799963269383,0.004469457999221049
555,10,7,1,0.8,0.0005551670001295861,0.00031387499984703027
556,10,7,2,0.8,0.0005551670001295861,0.0005485420006152708
557,10,7,4,0.8,0.0005551670001295861,0.0011171249971084762
558,10,7,8,0.8,0.0005551670001295861,0.00221058399984031
559,10,7,16,0.8,0.0005551670001295861,0.004803666000952944
560,10,8,1,0.2,0.00024275000032503158,0.0003393749975657556
561,10,8,2,0.2,0.00024275000032503158,0.0005581670011451934
562,10,8,4,0.2,0.00024275000032503158,0.0010970000002998859
563,10,8,8,0.2,0.00024275000032503158,0.0022083750009187497
564,10,8,16,0.2,0.00024275000032503158,0.004441665998456301
565,10,8,1,0.4,0.0002719169970077928,0.00030745800177101046
566,10,8,2,0.4,0.0002719169970077928,0.0005923329990764614
567,10,8,4,0.4,0.0002719169970077928,0.0011399999966670293
568,10,8,8,0.4,0.0002719169970077928,0.0023490830026275944
569,10,8,16,0.4,0.0002719169970077928,0.004789000002347166
570,10,8,1,0.6,0.0005080419978185091,0.00041362499905517325
571,10,8,2,0.6,0.0005080419978185091,0.000580832998821279
572,10,8,4,0.6,0.0005080419978185091,0.001138790998084005
573,10,8,8,0.6,0.0005080419978185091,0.002340708000701852
574,10,8,16,0.6,0.0005080419978185091,0.0045923750003566965
575,10,8,1,0.8,0.0006083339976612478,0.0003342500021972228
576,10,8,2,0.8,0.0006083339976612478,0.0005765409987361636
577,10,8,4,0.8,0.0006083339976612478,0.0011801670007116627
578,10,8,8,0.8,0.0006083339976612478,0.0024177920022339094
579,10,8,16,0.8,0.0006083339976612478,0.004537540997262113
580,10,9,1,0.2,0.00011137500041513704,0.0002998330019181594
581,10,9,2,0.2,0.00011137500041513704,0.0005695840009138919
582,10,9,4,0.2,0.00011137500041513704,0.0011098750001110602
583,10,9,8,0.2,0.00011137500041513704,0.0022200420025910717
584,10,9,16,0.2,0.00011137500041513704,0.004363625001133187
585,10,9,1,0.4,0.0003751250005734619,0.00036591599928215146
586,10,9,2,0.4,0.0003751250005734619,0.0006025000002409797
587,10,9,4,0.4,0.0003751250005734619,0.001260458000615472
588,10,9,8,0.4,0.0003751250005734619,0.002275124999869149
589,10,9,16,0.4,0.0003751250005734619,0.004447666000487516
590,10,9,1,0.6,0.0005005419989174698,0.00031304200092563406
591,10,9,2,0.6,0.0005005419989174698,0.0005924170000071172
592,10,9,4,0.6,0.0005005419989174698,0.0011707910016411915
593,10,9,8,0.6,0.0005005419989174698,0.002240083002106985
594,10,9,16,0.6,0.0005005419989174698,0.004652250001527136
595,10,9,1,0.8,0.0005620839983748738,0.0004106250016775448
596,10,9,2,0.8,0.0005620839983748738,0.000573125002119923
597,10,9,4,0.8,0.0005620839983748738,0.0011658749972411897
598,10,9,8,0.8,0.0005620839983748738,0.0022538750017702114
599,10,9,16,0.8,0.0005620839983748738,0.004369207999843638
600,12,0,1,0.2,0.00027800000316346996,0.0005028329978813417
601,12,0,2,0.2,0.00027800000316346996,0.0009134169995377306
602,12,0,4,0.2,0.00027800000316346996,0.0018787090011755936
603,12,0,8,0.2,0.00027800000316346996,0.0036089999994146638
604,12,0,16,0.2,0.00027800000316346996,0.006966916000237688
605,12,0,1,0.4,0.000719584000762552,0.0005263750026642811
606,12,0,2,0.4,0.000719584000762552,0.000911457998881815
607,12,0,4,0.4,0.000719584000762552,0.0017228750002686866
608,12,0,8,0.4,0.000719584000762552,0.0034851669988711365
609,12,0,16,0.4,0.000719584000762552,0.007483124998543644
610,12,0,1,0.6,0.001227666001796024,0.0005598329989879858
611,12,0,2,0.6,0.001227666001796024,0.000906458000827115
612,12,0,4,0.6,0.001227666001796024,0.0017793340011849068
613,12,0,8,0.6,0.001227666001796024,0.003558207998139551
614,12,0,16,0.6,0.001227666001796024,0.0072637500015844125
615,12,0,1,0.8,0.0016635829997539986,0.0007386659999610856
616,12,0,2,0.8,0.0016635829997539986,0.0009233329983544536
617,12,0,4,0.8,0.0016635829997539986,0.0018483329986338504
618,12,0,8,0.8,0.0016635829997539986,0.003588125000533182
619,12,0,16,0.8,0.0016635829997539986,0.0073203330030082725
620,12,1,1,0.2,0.0004488749982556328,0.0004941670013067778
621,12,1,2,0.2,0.0004488749982556328,0.0008738329997868277
622,12,1,4,0.2,0.0004488749982556328,0.001782874998752959
623,12,1,8,0.2,0.0004488749982556328,0.0034490840007492807
624,12,1,16,0.2,0.0004488749982556328,0.007187832998170052
625,12,1,1,0.4,0.0009346250008093193,0.0005844169972988311
626,12,1,2,0.4,0.0009346250008093193,0.0008756250026635826
627,12,1,4,0.4,0.0009346250008093193,0.001836791001551319
628,12,1,8,0.4,0.0009346250008093193,0.003536500000336673
629,12,1,16,0.4,0.0009346250008093193,0.007227374997455627
630,12,1,1,0.6,0.0011309159999655094,0.0007000000005064066
631,12,1,2,0.6,0.0011309159999655094,0.0009472499987168703
632,12,1,4,0.6,0.0011309159999655094,0.0017629590001888573
633,12,1,8,0.6,0.0011309159999655094,0.003618416998506291
634,12,1,16,0.6,0.0011309159999655094,0.007110917002137285
635,12,1,1,0.8,0.0017656659983913414,0.0008572919978178106
636,12,1,2,0.8,0.0017656659983913414,0.0010317089981981553
637,12,1,4,0.8,0.0017656659983913414,0.0017253329970117193
638,12,1,8,0.8,0.0017656659983913414,0.0034697080009209458
639,12,1,16,0.8,0.0017656659983913414,0.006992040998738958
640,12,2,1,0.2,0.0003128749995084945,0.00047899999844958074
641,12,2,2,0.2,0.0003128749995084945,0.0009251669980585575
642,12,2,4,0.2,0.0003128749995084945,0.0018328749974898528
643,12,2,8,0.2,0.0003128749995084945,0.0034491250007704366
644,12,2,16,0.2,0.0003128749995084945,0.006941999999980908
645,12,2,1,0.4,0.00078025000038906,0.0005129579985805321
646,12,2,2,0.4,0.00078025000038906,0.0008561249997001141
647,12,2,4,0.4,0.00078025000038906,0.0017918750017997809
648,12,2,8,0.4,0.00078025000038906,0.0037717080012953375
649,12,2,16,0.4,0.00078025000038906,0.00701212500280235
650,12,2,1,0.6,0.0012754169983963948,0.0006905420013936237
651,12,2,2,0.6,0.0012754169983963948,0.0008635830017738044
652,12,2,4,0.6,0.0012754169983963948,0.0017723329983709846
653,12,2,8,0.6,0.0012754169983963948,0.0037430829979712144
654,12,2,16,0.6,0.0012754169983963948,0.007077499998558778
655,12,2,1,0.8,0.0014620839974668343,0.0006518749978567939
656,12,2,2,0.8,0.0014620839974668343,0.0009355000001960434
657,12,2,4,0.8,0.0014620839974668343,0.0017363340011797845
658,12,2,8,0.8,0.0014620839974668343,0.0036467499994614627
659,12,2,16,0.8,0.0014620839974668343,0.007176958002673928
660,12,3,1,0.2,0.0004445829981705174,0.0004936250006721821
661,12,3,2,0.2,0.0004445829981705174,0.0009082500000658911
662,12,3,4,0.2,0.0004445829981705174,0.0017597080004634336
663,12,3,8,0.2,0.0004445829981705174,0.0035036250010307413
664,12,3,16,0.2,0.0004445829981705174,0.007320166998397326
665,12,3,1,0.4,0.0008175000002665911,0.0005721250017813873
666,12,3,2,0.4,0.0008175000002665911,0.0009750839999469463
667,12,3,4,0.4,0.0008175000002665911,0.0018286249978700653
668,12,3,8,0.4,0.0008175000002665911,0.0037527499989664648
669,12,3,16,0.4,0.0008175000002665911,0.00777587499760557
670,12,3,1,0.6,0.0012981250001757871,0.0005910410000069533
671,12,3,2,0.6,0.0012981250001757871,0.0008930410003813449
672,12,3,4,0.6,0.0012981250001757871,0.0017592500007594936
673,12,3,8,0.6,0.0012981250001757871,0.003597582999645965
674,12,3,16,0.6,0.0012981250001757871,0.007385459000943229
675,12,3,1,0.8,0.0016393330006394535,0.0006587919997400604
676,12,3,2,0.8,0.0016393330006394535,0.0009981670009437948
677,12,3,4,0.8,0.0016393330006394535,0.0017434580004191957
678,12,3,8,0.8,0.0016393330006394535,0.003523208997648908
679,12,3,16,0.8,0.0016393330006394535,0.007313583999348339
680,12,4,1,0.2,0.0002927919995272532,0.0005099170011817478
681,12,4,2,0.2,0.0002927919995272532,0.0009968750018742867
682,12,4,4,0.2,0.0002927919995272532,0.00175775000025169
683,12,4,8,0.2,0.0002927919995272532,0.0035250420005468186
684,12,4,16,0.2,0.0002927919995272532,0.0070674999988113996
685,12,4,1,0.4,0.0009054170004674233,0.0005180829975870438
686,12,4,2,0.4,0.0009054170004674233,0.001003582998237107
687,12,4,4,0.4,0.0009054170004674233,0.001879875002487097
688,12,4,8,0.4,0.0009054170004674233,0.0037249160013743676
689,12,4,16,0.4,0.0009054170004674233,0.0070899170023039915
690,12,4,1,0.6,0.0011852919997181743,0.0005997080006636679
691,12,4,2,0.6,0.0011852919997181743,0.0009252499985450413
692,12,4,4,0.6,0.0011852919997181743,0.001744249999319436
693,12,4,8,0.6,0.0011852919997181743,0.0035092920006718487
694,12,4,16,0.6,0.0011852919997181743,0.007016417002887465
695,12,4,1,0.8,0.0018163329987146426,0.0006674579999526031
696,12,4,2,0.8,0.0018163329987146426,0.0009970419996534474
697,12,4,4,0.8,0.0018163329987146426,0.0017520840010547545
698,12,4,8,0.8,0.0018163329987146426,0.0035853340014000423
699,12,4,16,0.8,0.0018163329987146426,0.006968417001189664
700,12,5,1,0.2,0.0002896659971156623,0.0005297919997246936
701,12,5,2,0.2,0.0002896659971156623,0.000920375001442153
702,12,5,4,0.2,0.0002896659971156623,0.0018576250004116446
703,12,5,8,0.2,0.0002896659971156623,0.0037586670005111955
704,12,5,16,0.2,0.0002896659971156623,0.00695691600049031
705,12,5,1,0.4,0.0008677910009282641,0.0004929579990857746
706,12,5,2,0.4,0.0008677910009282641,0.0008757499999774154
707,12,5,4,0.4,0.0008677910009282641,0.0017798330009100027
708,12,5,8,0.4,0.0008677910009282641,0.0038349579990608618
709,12,5,16,0.4,0.0008677910009282641,0.006919583000126295
710,12,5,1,0.6,0.0014512080015265383,0.0007467499999620486
711,12,5,2,0.6,0.0014512080015265383,0.0009252090021618642
712,12,5,4,0.6,0.0014512080015265383,0.001826458999858005
713,12,5,8,0.6,0.0014512080015265383,0.0036397500007296912
714,12,5,16,0.6,0.0014512080015265383,0.007262708997586742
715,12,5,1,0.8,0.0015773340019222815,0.0007134999978006817
716,12,5,2,0.8,0.0015773340019222815,0.0009088340011658147
717,12,5,4,0.8,0.0015773340019222815,0.0017744169999787118
718,12,5,8,0.8,0.0015773340019222815,0.003623209002398653
719,12,5,16,0.8,0.0015773340019222815,0.007115459000488045
720,12,6,1,0.2,0.00044145800347905606,0.0004847919990424998
721,12,6,2,0.2,0.00044145800347905606,0.0008957079990068451
722,12,6,4,0.2,0.00044145800347905606,0.0017778330002329312
723,12,6,8,0.2,0.00044145800347905606,0.0034510420009610243
724,12,6,16,0.2,0.00044145800347905606,0.007175209000706673
725,12,6,1,0.4,0.0009401660026924219,0.0005502499989233911
726,12,6,2,0.4,0.0009401660026924219,0.0009178750005958136
727,12,6,4,0.4,0.0009401660026924219,0.00174745799813536
728,12,6,8,0.4,0.0009401660026924219,0.0036005410001962446
729,12,6,16,0.4,0.0009401660026924219,0.0073787920009635855
730,12,6,1,0.6,0.0013465829979395494,0.000631584000075236
731,12,6,2,0.6,0.0013465829979395494,0.0009562919985910412
732,12,6,4,0.6,0.0013465829979395494,0.0017683749974821694
733,12,6,8,0.6,0.0013465829979395494,0.0035327080004208256
734,12,6,16,0.6,0.0013465829979395494,0.007417458000418264
735,12,6,1,0.8,0.001659790999838151,0.000579957999434555
736,12,6,2,0.8,0.001659790999838151,0.0009190420023514889
737,12,6,4,0.8,0.001659790999838151,0.001773916999809444
738,12,6,8,0.8,0.001659790999838151,0.003581417000532383
739,12,6,16,0.8,0.001659790999838151,0.007259834001160925
740,12,7,1,0.2,0.0004178339986538049,0.0004577920008159708
741,12,7,2,0.2,0.0004178339986538049,0.0008921250009734649
742,12,7,4,0.2,0.0004178339986538049,0.0017425830010324717
743,12,7,8,0.2,0.0004178339986538049,0.0034639580007933546
744,12,7,16,0.2,0.0004178339986538049,0.0070949170003586914
745,12,7,1,0.4,0.0007003749997238629,0.000556665996555239
746,12,7,2,0.4,0.0007003749997238629,0.0009352079978270922
747,12,7,4,0.4,0.0007003749997238629,0.001784667001629714
748,12,7,8,0.4,0.0007003749997238629,0.0034577080004964955
749,12,7,16,0.4,0.0007003749997238629,0.006971041999349836
750,12,7,1,0.6,0.0012543750017357524,0.0006878329986648168
751,12,7,2,0.6,0.0012543750017357524,0.0008598339991294779
752,12,7,4,0.6,0.0012543750017357524,0.00188124999840511
753,12,7,8,0.6,0.0012543750017357524,0.0034324170010222588
754,12,7,16,0.6,0.0012543750017357524,0.0070737919995735865
755,12,7,1,0.8,0.0016057499997259583,0.0007540000005974434
756,12,7,2,0.8,0.0016057499997259583,0.0009021660007419996
757,12,7,4,0.8,0.0016057499997259583,0.001972874997591134
758,12,7,8,0.8,0.0016057499997259583,0.003683833998366026
759,12,7,16,0.8,0.0016057499997259583,0.007066040998324752
760,12,8,1,0.2,0.0004554579973046202,0.000491916998726083
761,12,8,2,0.2,0.0004554579973046202,0.0009265829976357054
762,12,8,4,0.2,0.0004554579973046202,0.0017913749979925342
763,12,8,8,0.2,0.0004554579973046202,0.0037479999991774093
764,12,8,16,0.2,0.0004554579973046202,0.007004457998846192
765,12,8,1,0.4,0.0009304999985033646,0.0005686250005965121
766,12,8,2,0.4,0.0009304999985033646,0.0009372499989694916
767,12,8,4,0.4,0.0009304999985033646,0.0018083750001096632
768,12,8,8,0.4,0.0009304999985033646,0.0037640000009560026
769,12,8,16,0.4,0.0009304999985033646,0.007280041998455999
770,12,8,1,0.6,0.0011478750020614825,0.0006117499979154672
771,12,8,2,0.6,0.0011478750020614825,0.0008515000008628704
772,12,8,4,0.6,0.0011478750020614825,0.0017739579998305999
773,12,8,8,0.6,0.0011478750020614825,0.003653708001365885
774,12,8,16,0.6,0.0011478750020614825,0.007316999999602558
775,12,8,1,0.8,0.001719500000035623,0.0007052079999994021
776,12,8,2,0.8,0.001719500000035623,0.0010525420002522878
777,12,8,4,0.8,0.001719500000035623,0.0018201249986304902
778,12,8,8,0.8,0.001719500000035623,0.003622874999564374
779,12,8,16,0.8,0.001719500000035623,0.007271084003150463
780,12,9,1,0.2,0.00032729200029280037,0.0005512499992619269
781,12,9,2,0.2,0.00032729200029280037,0.000928458000998944
782,12,9,4,0.2,0.00032729200029280037,0.0017339590012852568
783,12,9,8,0.2,0.00032729200029280037,0.0035754579985223245
784,12,9,16,0.2,0.00032729200029280037,0.007237208999868017
785,12,9,1,0.4,0.0008408329995290842,0.0005179590007173829
786,12,9,2,0.4,0.0008408329995290842,0.00092183299784665
787,12,9,4,0.4,0.0008408329995290842,0.0017457079993619118
788,12,9,8,0.4,0.0008408329995290842,0.00361825000072713
789,12,9,16,0.4,0.0008408329995290842,0.0072768329991959035
790,12,9,1,0.6,0.0013237920029496308,0.0005307499995979015
791,12,9,2,0.6,0.0013237920029496308,0.0008877920008671936
792,12,9,4,0.6,0.0013237920029496308,0.0017723330020089634
793,12,9,8,0.6,0.0013237920029496308,0.00359174999903189
794,12,9,16,0.6,0.0013237920029496308,0.007259500001964625
795,12,9,1,0.8,0.0016423749984824099,0.0007087909980327822
796,12,9,2,0.8,0.0016423749984824099,0.0008707919987500645
797,12,9,4,0.8,0.0016423749984824099,0.0017170419996546116
798,12,9,8,0.8,0.0016423749984824099,0.003642542000307003
799,12,9,16,0.8,0.0016423749984824099,0.007189459000073839
800,14,0,1,0.2,0.0014632500024163164,0.0010085409994644579
801,14,0,2,0.2,0.0014632500024163164,0.0017370420027873479
802,14,0,4,0.2,0.0014632500024163164,0.0034007079993898515
803,14,0,8,0.2,0.0014632500024163164,0.0068029579997528344
804,14,0,16,0.2,0.0014632500024163164,0.01361966699914774
805,14,0,1,0.4,0.004102958002476953,0.0011334160008118488
806,14,0,2,0.4,0.004102958002476953,0.0022510829985549208
807,14,0,4,0.4,0.004102958002476953,0.00397983299990301
808,14,0,8,0.4,0.004102958002476953,0.006825500000559259
809,14,0,16,0.4,0.004102958002476953,0.013651207998918835
810,14,0,1,0.6,0.004977000000508269,0.0010691669995139819
811,14,0,2,0.6,0.004977000000508269,0.0019770420003624167
812,14,0,4,0.6,0.004977000000508269,0.003457999999227468
813,14,0,8,0.6,0.004977000000508269,0.006842333998065442
814,14,0,16,0.6,0.004977000000508269,0.013548792001529364
815,14,0,1,0.8,0.007384291999187553,0.001027333000820363
816,14,0,2,0.8,0.007384291999187553,0.0021344999986467883
817,14,0,4,0.8,0.007384291999187553,0.0040642079984536394
818,14,0,8,0.8,0.007384291999187553,0.006918041999597335
819,14,0,16,0.8,0.007384291999187553,0.013640083001519088
820,14,1,1,0.2,0.001652249997277977,0.0010381669999333099
821,14,1,2,0.2,0.001652249997277977,0.0017184589996759314
822,14,1,4,0.2,0.001652249997277977,0.0033664170005067717
823,14,1,8,0.2,0.001652249997277977,0.0067705420005950145
824,14,1,16,0.2,0.001652249997277977,0.013526499998988584
825,14,1,1,0.4,0.004111583999474533,0.0011874579977302346
826,14,1,2,0.4,0.004111583999474533,0.0019492499995976686
827,14,1,4,0.4,0.004111583999474533,0.0034532080026110634
828,14,1,8,0.4,0.004111583999474533,0.006841458001872525
829,14,1,16,0.4,0.004111583999474533,0.01356241699977545
830,14,1,1,0.6,0.005348416001652367,0.0010283330011588987
831,14,1,2,0.6,0.005348416001652367,0.0020135830018261913
832,14,1,4,0.6,0.005348416001652367,0.003524499999912223
833,14,1,8,0.6,0.005348416001652367,0.006776124999305466
834,14,1,16,0.6,0.005348416001652367,0.013665457998286001
835,14,1,1,0.8,0.007651208001334453,0.001025459001539275
836,14,1,2,0.8,0.007651208001334453,0.002215000000433065
837,14,1,4,0.8,0.007651208001334453,0.004340833998867311
838,14,1,8,0.8,0.007651208001334453,0.0068982089978817385
839,14,1,16,0.8,0.007651208001334453,0.013688457998796366
840,14,2,1,0.2,0.0021213749969319906,0.0010290419995726552
841,14,2,2,0.2,0.0021213749969319906,0.0016967919982562307
842,14,2,4,0.2,0.0021213749969319906,0.003425749997404637
843,14,2,8,0.2,0.0021213749969319906,0.006802374999097083
844,14,2,16,0.2,0.0021213749969319906,0.013487958000041544
845,14,2,1,0.4,0.003951499998947838,0.0010557919995335396
846,14,2,2,0.4,0.003951499998947838,0.0020409169992490206
847,14,2,4,0.4,0.003951499998947838,0.0034047500012093224
848,14,2,8,0.4,0.003951499998947838,0.006791291001718491
849,14,2,16,0.4,0.003951499998947838,0.013549790997785749
850,14,2,1,0.6,0.006585791998077184,0.0011336249990563374
851,14,2,2,0.6,0.006585791998077184,0.002102665999700548
852,14,2,4,0.6,0.006585791998077184,0.0038534589984919876
853,14,2,8,0.6,0.006585791998077184,0.006837666001956677
854,14,2,16,0.6,0.006585791998077184,0.013625458002934465
855,14,2,1,0.8,0.007637708000402199,0.0010405829998489935
856,14,2,2,0.8,0.007637708000402199,0.0021293750032782555
857,14,2,4,0.8,0.007637708000402199,0.004142082998441765
858,14,2,8,0.8,0.007637708000402199,0.0068788749995292164
859,14,2,16,0.8,0.007637708000402199,0.013862583997251932
860,14,3,1,0.2,0.0011536659985722508,0.0009399170012329705
861,14,3,2,0.2,0.0011536659985722508,0.001708250001684064
862,14,3,4,0.2,0.0011536659985722508,0.003349624999827938
863,14,3,8,0.2,0.0011536659985722508,0.006733624999469612
864,14,3,16,0.2,0.0011536659985722508,0.013480333000188693
865,14,3,1,0.4,0.0034132500004488975,0.0011285830005363096
866,14,3,2,0.4,0.0034132500004488975,0.0018864580015360843
867,14,3,4,0.4,0.0034132500004488975,0.0034275420002813917
868,14,3,8,0.4,0.0034132500004488975,0.006822625000495464
869,14,3,16,0.4,0.0034132500004488975,0.013580999999248888
870,14,3,1,0.6,0.006662874999165069,0.0011191250014235266
871,14,3,2,0.6,0.006662874999165069,0.00218141699951957
872,14,3,4,0.6,0.006662874999165069,0.003897708000295097
873,14,3,8,0.6,0.006662874999165069,0.006834958003310021
874,14,3,16,0.6,0.006662874999165069,0.013667999999597669
875,14,3,1,0.8,0.007423292001476511,0.0010622500012686942
876,14,3,2,0.8,0.007423292001476511,0.002010291998885805
