,size,instance,depth,diag_time,sim_time
488,22,1,4,0.11516429100447567,0.2856687919993419
489,22,1,6,0.11516429100447567,0.457621959001699
490,22,1,8,0.11516429100447567,0.6433083750016522
491,22,1,16,0.11516429100447567,1.2629280000037397
492,22,2,1,0.11403237499325769,0.08583429099962814
493,22,2,2,0.11403237499325769,0.16387458400276955
494,22,2,4,0.11403237499325769,0.31976679200306535
495,22,2,6,0.11403237499325769,0.4682917919999454
496,22,2,8,0.11403237499325769,0.5914182499982417
497,22,2,16,0.11403237499325769,1.2492268339992734
498,22,3,1,0.11411879200022668,0.08746762499504257
499,22,3,2,0.11411879200022668,0.14276762500230689
500,22,3,4,0.11411879200022668,0.30944266699953005
501,22,3,6,0.11411879200022668,0.4501317910035141
502,22,3,8,0.11411879200022668,0.5907479589950526
503,22,3,16,0.11411879200022668,1.2001627499994356
504,22,4,1,0.11377775000437396,0.08598112499748822
505,22,4,2,0.11377775000437396,0.15831804199842736
506,22,4,4,0.11377775000437396,0.3219918749964563
507,22,4,6,0.11377775000437396,0.46099820800009184
508,22,4,8,0.11377775000437396,0.5779524579993449
509,22,4,16,0.11377775000437396,1.2201739999945858
510,22,5,1,0.11426079200464301,0.0819533749963739
511,22,5,2,0.11426079200464301,0.15025170800072374
512,22,5,4,0.11426079200464301,0.3080017910033348
513,22,5,6,0.11426079200464301,0.4656523749945336
514,22,5,8,0.11426079200464301,0.5835329590045149
515,22,5,16,0.11426079200464301,1.133763125006226
516,22,6,1,0.1142438749957364,0.07897091599443229
517,22,6,2,0.1142438749957364,0.15207587499753572
518,22,6,4,0.1142438749957364,0.28093970799818635
519,22,6,6,0.1142438749957364,0.4099343750058324
520,22,6,8,0.1142438749957364,0.5590763750005863
521,22,6,16,0.1142438749957364,1.117017874996236
522,22,7,1,0.12060458400083007,0.09571308299928205
523,22,7,2,0.12060458400083007,0.14718316700600553
524,22,7,4,0.12060458400083007,0.33578537499852246
525,22,7,6,0.12060458400083007,0.4426103340010741
526,22,7,8,0.12060458400083007,0.6233582909990218
527,22,7,16,0.12060458400083007,1.1874292920037988
528,22,8,1,0.11379095900338143,0.08494187500036787
529,22,8,2,0.11379095900338143,0.13848041600431316
530,22,8,4,0.11379095900338143,0.27982041699578986
531,22,8,6,0.11379095900338143,0.4403789999996661
532,22,8,8,0.11379095900338143,0.5484320420000586
533,22,8,16,0.11379095900338143,1.0797525410016533
534,22,9,1,0.11401566599670332,0.07104575000266777
535,22,9,2,0.11401566599670332,0.1489292500045849
536,22,9,4,0.11401566599670332,0.3082300829992164
537,22,9,6,0.11401566599670332,0.4164810000002035
538,22,9,8,0.11401566599670332,0.6208610000030603
539,22,9,16,0.11401566599670332,1.2510842499978025
540,24,0,1,0.5146913329954259,0.3495217910021893
541,24,0,2,0.5146913329954259,0.7042413750023115
542,24,0,4,0.5146913329954259,1.3587247079994995
543,24,0,6,0.5146913329954259,1.911157041999104
544,24,0,8,0.5146913329954259,2.479018958998495
545,24,0,16,0.5146913329954259,5.333448416000465
546,24,1,1,0.5171362499968382,0.30888362499536015
547,24,1,2,0.5171362499968382,0.596706374999485
548,24,1,4,0.5171362499968382,1.2064418750014738
549,24,1,6,0.5171362499968382,1.7747634160041343
550,24,1,8,0.5171362499968382,2.340432791999774
551,24,1,16,0.5171362499968382,4.642026125002303
552,24,2,1,0.5246707080004853,0.3544035000013537
553,24,2,2,0.5246707080004853,0.7137964159992407
554,24,2,4,0.5246707080004853,1.300852209002187
555,24,2,6,0.5246707080004853,1.9489930419949815
556,24,2,8,0.5246707080004853,2.5369225829999777
557,24,2,16,0.5246707080004853,5.163107249994937
558,24,3,1,0.5207612500016694,0.31921395900280913
559,24,3,2,0.5207612500016694,0.5901521249979851
560,24,3,4,0.5207612500016694,1.1904311670004972
561,24,3,6,0.5207612500016694,1.7504531669983407
562,24,3,8,0.5207612500016694,2.2941217920015333
563,24,3,16,0.5207612500016694,4.4859776250013965
564,24,4,1,0.5223655840018182,0.3251869169980637
565,24,4,2,0.5223655840018182,0.6172336250019725
566,24,4,4,0.5223655840018182,1.1966260830013198
567,24,4,6,0.5223655840018182,1.7419793749941164
568,24,4,8,0.5223655840018182,2.279393874996458
569,24,4,16,0.5223655840018182,4.611043333003181
570,24,5,1,0.5267422500037355,0.32010595799511066
571,24,5,2,0.5267422500037355,0.556233000002976
572,24,5,4,0.5267422500037355,1.1340770419992623
573,24,5,6,0.5267422500037355,1.658742916995834
574,24,5,8,0.5267422500037355,2.258052042001509
575,24,5,16,0.5267422500037355,4.597237916997983
576,24,6,1,0.5213440000006813,0.34326516700093634
577,24,6,2,0.5213440000006813,0.6429625839955406
578,24,6,4,0.5213440000006813,1.1902824999997392
579,24,6,6,0.5213440000006813,1.7815747499989811
580,24,6,8,0.5213440000006813,2.4020188329959637
581,24,6,16,0.5213440000006813,4.864605249997112
582,24,7,1,0.5258345410038601,0.28672166699834634
583,24,7,2,0.5258345410038601,0.6969724590016995
584,24,7,4,0.5258345410038601,1.3615853339942987
585,24,7,6,0.5258345410038601,1.9125989160020254
586,24,7,8,0.5258345410038601,2.605618207999214
587,24,7,16,0.5258345410038601,5.062274083997181
588,24,8,1,0.5211384580034064,0.3692951249977341
589,24,8,2,0.5211384580034064,0.5781697499987786
590,24,8,4,0.5211384580034064,1.1632728749973467
591,24,8,6,0.5211384580034064,2.066483624999819
592,24,8,8,0.5211384580034064,2.572933915995236
593,24,8,16,0.5211384580034064,4.98376741699758
594,24,9,1,0.5227861669991398,0.31842787499772385
595,24,9,2,0.5227861669991398,0.6121880830032751
596,24,9,4,0.5227861669991398,1.1329005830048118
597,24,9,6,0.5227861669991398,1.67965404100687
598,24,9,8,0.5227861669991398,2.342331458996341
599,24,9,16,0.5227861669991398,4.465506125001411
